Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),EL
NC,Charlotte-Mecklenburg Schools,NC,Vance High,3.70297E+11,2015,Instructional Aides,204912,10,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vance High,3.70297E+11,2015,School Administration Staff,686521,5.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vance High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1170332,21.06,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vance High,3.70297E+11,2015,Non-Personnel Expenditures,731819,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Vance High,3.70297E+11,2015,Total enrollment,,,7,52,4,478,1078,58,34,1711,185,19,190
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2974698,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Salary Amount for Teachers,2360522,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Instructional Aides,94226,6.66,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,School Administration Staff,199540,2.69,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),320409,6.21,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Non-Personnel Expenditures,233838,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crestdale Middle,3.70297E+11,2015,Total enrollment,,,0,43,2,73,133,517,40,808,59,25,31
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3864701,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Salary Amount for Teachers,3112790,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Instructional Aides,92585,13.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,School Administration Staff,385995,4.18,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),273329,4.41,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Non-Personnel Expenditures,287433,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Francis Bradley Middle,3.70297E+11,2015,Total enrollment,,,4,31,0,112,304,562,55,1068,134,46,34
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3914036,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Salary Amount for Teachers,3005079,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Instructional Aides,283198,17.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,School Administration Staff,260696,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),365062,6.94,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Non-Personnel Expenditures,202413,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Morehead STEM Academy,3.70297E+11,2015,Total enrollment,,,13,100,0,157,736,64,28,1098,47,28,49
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2922443,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Salary Amount for Teachers,2141480,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Instructional Aides,219658,10.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,School Administration Staff,232705,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),328598,6.43,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Non-Personnel Expenditures,193193,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Gate Elementary,3.70297E+11,2015,Total enrollment,,,4,46,4,184,298,268,16,820,44,13,79
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2458368,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Salary Amount for Teachers,1688315,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Instructional Aides,124648,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,School Administration Staff,227952,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),417451,8.35,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Non-Personnel Expenditures,232806,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,River Oaks Academy,3.70297E+11,2015,Total enrollment,,,4,25,5,85,448,82,16,665,65,7,34
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3175509,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Salary Amount for Teachers,2555873,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Instructional Aides,174505,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,School Administration Staff,155104,2.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),290026,5.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Non-Personnel Expenditures,167470,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Stoney Creek Elementary,3.70297E+11,2015,Total enrollment,,,2,43,4,172,484,61,22,788,59,16,136
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3597905,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Salary Amount for Teachers,2587076,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Instructional Aides,141748,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,School Administration Staff,359628,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),509452,11.48,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Non-Personnel Expenditures,349126,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Whitewater Middle,3.70297E+11,2015,Total enrollment,,,4,76,0,208,502,55,16,861,95,22,82
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2612242,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Salary Amount for Teachers,1936214,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Instructional Aides,203371,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,School Administration Staff,175703,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),296952,8.32,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Non-Personnel Expenditures,149941,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Dilworth Elementary,3.70297E+11,2015,Total enrollment,,,0,13,2,22,148,532,16,733,44,7,4
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),6161715,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Salary Amount for Teachers,4684250,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Instructional Aides,150900,13.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,School Administration Staff,581795,5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),744769,13.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Non-Personnel Expenditures,443360,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Rocky River High,3.70297E+11,2015,Total enrollment,,,10,49,2,472,973,133,55,1694,182,25,142
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),8083208,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Salary Amount for Teachers,6575153,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Instructional Aides,187071,15.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,School Administration Staff,574532,5.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),746451,13.01,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Non-Personnel Expenditures,565958,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,William Amos Hough High,3.70297E+11,2015,Total enrollment,,,13,67,5,199,277,1966,58,2585,227,94,52
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),7647296,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Salary Amount for Teachers,5545606,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Instructional Aides,97297,11.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,School Administration Staff,825713,4.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),1178679,19.57,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Non-Personnel Expenditures,925483,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Garinger High,3.70297E+11,2015,Total enrollment,,,7,121,2,757,907,61,31,1886,227,16,448
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2369171,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Salary Amount for Teachers,1715851,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Instructional Aides,231376,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,School Administration Staff,179769,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),242174,4.34,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Non-Personnel Expenditures,140073,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Grand Oak Elementary,3.70297E+11,2015,Total enrollment,,,2,28,2,28,34,463,4,561,44,10,19
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2641027,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Salary Amount for Teachers,2010734,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Instructional Aides,190479,10,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,School Administration Staff,195767,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),244045,6.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Non-Personnel Expenditures,124027,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Palisades Park Elementary,3.70297E+11,2015,Total enrollment,,,4,40,4,112,256,280,28,724,56,16,40
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),924631,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Salary Amount for Teachers,444770,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Instructional Aides,164531,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,School Administration Staff,171504,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),143824,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Non-Personnel Expenditures,135773,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Trillium Springs Montessori,3.70297E+11,2015,Total enrollment,,,0,10,2,13,61,64,4,154,11,0,7
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),811868,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Salary Amount for Teachers,514661,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Instructional Aides,0,0,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,School Administration Staff,134166,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),163041,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Non-Personnel Expenditures,277895,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Charlotte Engineering Early College-UNCC,3.70297E+11,2015,Total enrollment,,,2,7,0,37,103,40,10,199,8,2,4
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),597091,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Salary Amount for Teachers,340780,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Instructional Aides,24468,1.85,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,School Administration Staff,144705,1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),87137,2.23,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Non-Personnel Expenditures,342437,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Levine Middle College High,3.70297E+11,2015,Total enrollment,,,2,10,4,25,37,106,7,191,8,7,2
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2114978,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Salary Amount for Teachers,1487836,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Instructional Aides,90611,6,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,School Administration Staff,250823,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),285706,5.97,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Non-Personnel Expenditures,136049,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Starmount Acad of Excellence,3.70297E+11,2015,Total enrollment,,,4,10,0,349,103,25,2,493,32,4,244
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2611358,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Salary Amount for Teachers,1810048,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Instructional Aides,183152,11.33,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,School Administration Staff,197915,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),420241,6.68,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Non-Personnel Expenditures,303619,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lawrence Orr Elementary,3.70297E+11,2015,Total enrollment,,,10,79,0,400,394,19,13,915,89,4,319
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),7422737,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,Salary Amount for Teachers,5109086,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,Instructional Aides,206867,13.67,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,School Administration Staff,483603,5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),1623181,31.24,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Charlotte High,3.70297E+11,2017,Non-Personnel Expenditures,838554,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),7600376,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,Salary Amount for Teachers,5508501,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,Instructional Aides,196826,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,School Administration Staff,559660,5.8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),1335389,29.19,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,West Mecklenburg High,3.70297E+11,2017,Non-Personnel Expenditures,727286,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Westerly Hills Academy,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3200449,,,,,,,,,,,,
